dataset,setting,method,n_runs,acc,acc_ci,fidelity_risk,fidelity_risk_ci,violation_rate,violation_rate_ci,cost_scalar,cost_scalar_ci,esc_cloud,esc_cloud_ci,energy_mJ,energy_mJ_ci,latency_ms,latency_ms_ci,usd,usd_ci
har,iid,offline_crc,20,0.9575499999999998,0.003406434933296162,0.03164999999999998,0.0027427695433108012,0.025,0.020792085631344537,0.1955615533328739,0.011447883390280512,0.050199999999999925,0.0035990533676100735,0.21166145831039995,0.015592618098751978,9.303057521024002,0.3845988147985769,1.004e-05,7.198106735220105e-07
har,iid,online_naive,20,0.9686499999999997,0.0015718230000825468,0.01832999999999999,0.0023932211411905077,0.0,0.0,0.6034753132666809,0.03359723815061894,0.27676999999999996,0.017014578212939006,0.5517657355795199,0.03994919851168175,33.88774822767361,1.503169676436869,6.960600000000002e-05,2.9881481552614457e-06
har,iid,online_ipw,20,0.9724700000000001,0.0017388018983214072,0.00435,0.0006095545452555664,0.0,0.0,0.7237503085432844,0.004000708811495021,0.43071000000000004,0.0223405396455385,0.62453306173056,0.012242095436579975,42.547481730944,0.5472258464999368,9.764000000000001e-05,4.0389753163226895e-06
har,iid,codec,20,0.9651700000000002,0.0015975467445494417,0.020269999999999965,0.0022722417163783992,0.015000000000000003,0.022902775687968748,0.5615639777043482,0.03665760870457448,0.27397999999999995,0.017222873930174232,0.5016699173491199,0.043332810837298036,32.1387176416512,1.6423565400796474,6.925200000000001e-05,3.10018204717467e-06
har,iid,codec_no_explore,20,0.9647499999999999,0.0025238771565411684,0.02024999999999997,0.002433651228328745,0.0,0.0,0.4583726873539845,0.05949517700184438,0.27074999999999994,0.0389479739669039,0.4157203602528,0.07645783353729889,25.914947951040006,2.5741812776992616,5.415000000000002e-05,7.789594793380785e-06
har,iid,codec_no_aci,20,0.9696299999999999,0.001561343965138157,0.014929999999999985,0.002160088565419769,0.0,0.0,0.6515820001276371,0.03356614813748256,0.29506999999999994,0.018544843994615638,0.60111126792576,0.039236915157972875,36.3135140349696,1.5624948698860137,7.311600000000001e-05,3.4745069947804944e-06
har,iid,codec_bonferroni,20,0.96616,0.001606563255029986,0.014189999999999986,0.0011830093774928521,0.0,0.0,0.503877553334126,0.01342433768083458,0.29424999999999996,0.014408344273923046,0.42177349162944006,0.012521902465552449,30.292596320447995,0.8470471571490843,7.293000000000002e-05,2.782171049416998e-06
har,iid,codec_rawconf,20,0.96883,0.0024531653643761627,0.019749999999999983,0.0033653046668403433,0.05,0.044269730887879555,0.7563951491398123,0.04289445738255251,0.41196,0.06975860994632685,0.67406284953984,0.031679113670866,43.370876815129606,3.2776381308351845,9.3916e-05,1.2609919476524297e-05
har,iid,codec_two_tier,20,0.9590599999999998,0.0015966300184137314,0.018339999999999988,0.0019110871448142664,0.005,0.010465120272041545,0.5168306343378276,0.013275159608315773,0.46340999999999993,0.014683754205369345,0.35757784238400003,0.009185294643296593,34.9188561977472,0.8966443377911102,0.00010336199999999999,2.6551453080438037e-06
har,shift,device_only,20,0.8503846153846153,0.0034055642240853764,0.13734615384615387,0.0035298386287675376,1.0,0.0,4.270439749907766e-05,0.0,0.0,0.0,4.032e-06,4.0672205445523467e-22,0.013440000000000002,8.329667675243206e-19,0.0,0.0
